,urls
1291,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ178941515&_cid=P11-MIZJXC-16524-7
1292,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ178949222&_cid=P11-MIZJXC-16524-7
1293,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ178947426&_cid=P11-MIZJXC-16524-7
1294,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211593119&_cid=P11-MIZJXC-16524-7
1295,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211797749&_cid=P11-MIZJXC-16524-7
1296,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211670865&_cid=P11-MIZJXC-16524-7
1297,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211771617&_cid=P11-MIZJXC-16524-7
1298,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP248176326&_cid=P11-MIZJXC-16524-7
1299,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2000043339&_cid=P11-MIZJXC-16524-7
1300,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1999007443&_cid=P11-MIZJXC-16524-7
1301,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1982001866&_cid=P11-MIZJXC-16524-7
1302,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2005054197&_cid=P11-MIZJXC-16524-7
1303,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2007074101&_cid=P11-MIZJXC-16524-7
1304,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008026002&_cid=P11-MIZJXC-16524-7
1305,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018045397&_cid=P11-MIZJXC-16524-7
1306,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014074814&_cid=P11-MIZJXC-16524-7
1307,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013091824&_cid=P11-MIZJXC-16524-7
1308,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ178949225&_cid=P11-MIZJXC-16524-7
1309,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA239216119&_cid=P11-MIZJXC-16524-7
1310,https://patentscope.wipo.int/search/en/detail.jsf?docId=ZA4525749&_cid=P11-MIZJXC-16524-7
1311,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11549973&_cid=P11-MIZJXC-16524-7
1312,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP77001333&_cid=P11-MIZJXC-16524-7
1313,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12781099&_cid=P11-MIZJXC-16524-7
1314,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1995013998&_cid=P11-MIZJXC-16524-7
1315,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11309369&_cid=P11-MIZJXC-16524-7
1316,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2003080547&_cid=P11-MIZJXC-16524-7
1317,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14304927&_cid=P11-MIZJXC-16524-7
1318,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001060951&_cid=P11-MIZJXC-16524-7
1319,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13702640&_cid=P11-MIZJXC-16524-7
1320,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019037760&_cid=P11-MIZJXC-16524-7
1321,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2009123556&_cid=P11-MIZJXC-16524-7
1322,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021096848&_cid=P11-MIZJXC-16524-7
1323,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP297640745&_cid=P11-MIZJXC-16524-7
1324,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11229960&_cid=P11-MIZJXC-16524-7
1325,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94466431&_cid=P11-MIZJXC-16524-7
1326,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP97859967&_cid=P11-MIZJXC-16524-7
1327,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013017873&_cid=P11-MIZJXC-16524-7
1328,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2011151528&_cid=P11-MIZJXC-16524-7
1329,https://patentscope.wipo.int/search/en/detail.jsf?docId=GB137552862&_cid=P11-MIZJXC-16524-7
1330,https://patentscope.wipo.int/search/en/detail.jsf?docId=GB137557683&_cid=P11-MIZJXC-16524-7
1331,https://patentscope.wipo.int/search/en/detail.jsf?docId=GB137526019&_cid=P11-MIZJXC-16524-7
1332,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94712880&_cid=P11-MIZJXC-16524-7
1333,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2023107662&_cid=P11-MIZJXC-16524-7
1334,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP441043660&_cid=P11-MIZJXC-16524-7
1335,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11135094&_cid=P11-MIZJXC-16524-7
1336,https://patentscope.wipo.int/search/en/detail.jsf?docId=ZA1373060&_cid=P11-MIZJXC-16524-7
1337,https://patentscope.wipo.int/search/en/detail.jsf?docId=SG5333383&_cid=P11-MIZJXC-16524-7
1338,https://patentscope.wipo.int/search/en/detail.jsf?docId=ZA4526810&_cid=P11-MIZJXC-16524-7
1339,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12143496&_cid=P11-MIZJXC-16524-7
1340,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13184740&_cid=P11-MIZJXC-16524-7
1341,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13822394&_cid=P11-MIZJXC-16524-7
1342,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12121784&_cid=P11-MIZJXC-16524-7
1343,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11497229&_cid=P11-MIZJXC-16524-7
1344,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11526537&_cid=P11-MIZJXC-16524-7
1345,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11727992&_cid=P11-MIZJXC-16524-7
1346,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11433046&_cid=P11-MIZJXC-16524-7
1347,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14773406&_cid=P11-MIZJXC-16524-7
1348,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37223169&_cid=P11-MIZJXC-16524-7
1349,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37354878&_cid=P11-MIZJXC-16524-7
1350,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37506063&_cid=P11-MIZJXC-16524-7
1351,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37528805&_cid=P11-MIZJXC-16524-7
1352,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37571424&_cid=P11-MIZJXC-16524-7
1353,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37434858&_cid=P11-MIZJXC-16524-7
1354,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37443065&_cid=P11-MIZJXC-16524-7
1355,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37452565&_cid=P11-MIZJXC-16524-7
1356,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36596316&_cid=P11-MIZJXC-16524-7
1357,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37085813&_cid=P11-MIZJXC-16524-7
1358,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37127650&_cid=P11-MIZJXC-16524-7
1359,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36970426&_cid=P11-MIZJXC-16524-7
1360,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36986383&_cid=P11-MIZJXC-16524-7
1361,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37092104&_cid=P11-MIZJXC-16524-7
1362,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37012350&_cid=P11-MIZJXC-16524-7
1363,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37026578&_cid=P11-MIZJXC-16524-7
1364,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37635378&_cid=P11-MIZJXC-16524-7
1365,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37751133&_cid=P11-MIZJXC-16524-7
1366,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37736478&_cid=P11-MIZJXC-16524-7
1367,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37755659&_cid=P11-MIZJXC-16524-7
1368,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37822398&_cid=P11-MIZJXC-16524-7
1369,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37235265&_cid=P11-MIZJXC-16524-7
1370,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37676710&_cid=P11-MIZJXC-16524-7
1371,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR30117636&_cid=P11-MIZJXC-16524-7
1372,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13204864&_cid=P11-MIZJXC-16524-7
1373,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36432366&_cid=P11-MIZJXC-16524-7
1374,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37234372&_cid=P11-MIZJXC-16524-7
1375,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38642832&_cid=P11-MIZJXC-16524-7
1376,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38625135&_cid=P11-MIZJXC-16524-7
1377,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39452886&_cid=P11-MIZJXC-16524-7
1378,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39244386&_cid=P11-MIZJXC-16524-7
1379,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39441819&_cid=P11-MIZJXC-16524-7
1380,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37987616&_cid=P11-MIZJXC-16524-7
1381,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37851435&_cid=P11-MIZJXC-16524-7
1382,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38049051&_cid=P11-MIZJXC-16524-7
1383,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37955703&_cid=P11-MIZJXC-16524-7
1384,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37887423&_cid=P11-MIZJXC-16524-7
1385,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38292582&_cid=P11-MIZJXC-16524-7
1386,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39137894&_cid=P11-MIZJXC-16524-7
1387,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38157199&_cid=P11-MIZJXC-16524-7
1388,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39341226&_cid=P11-MIZJXC-16524-7
1389,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39696277&_cid=P11-MIZJXC-16524-7
1390,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39554487&_cid=P11-MIZJXC-16524-7
1391,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39855191&_cid=P11-MIZJXC-16524-7
1392,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39989716&_cid=P11-MIZJXC-16524-7
1393,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40923747&_cid=P11-MIZJXC-16524-7
1394,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41136473&_cid=P11-MIZJXC-16524-7
1395,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40436446&_cid=P11-MIZJXC-16524-7
1396,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39781054&_cid=P11-MIZJXC-16524-7
1397,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39761280&_cid=P11-MIZJXC-16524-7
1398,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39753534&_cid=P11-MIZJXC-16524-7
1399,https://patentscope.wipo.int/search/en/detail.jsf?docId=SG58141675&_cid=P11-MIZJXC-16524-7
1400,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP74682798&_cid=P11-MIZJXC-16524-8
1401,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42689484&_cid=P11-MIZJXC-16524-8
1402,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42654010&_cid=P11-MIZJXC-16524-8
1403,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42936122&_cid=P11-MIZJXC-16524-8
1404,https://patentscope.wipo.int/search/en/detail.jsf?docId=US43358651&_cid=P11-MIZJXC-16524-8
1405,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93856776&_cid=P11-MIZJXC-16524-8
1406,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93958710&_cid=P11-MIZJXC-16524-8
1407,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93627544&_cid=P11-MIZJXC-16524-8
1408,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93458014&_cid=P11-MIZJXC-16524-8
1409,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93674884&_cid=P11-MIZJXC-16524-8
1410,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93590734&_cid=P11-MIZJXC-16524-8
1411,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93619402&_cid=P11-MIZJXC-16524-8
1412,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93604596&_cid=P11-MIZJXC-16524-8
1413,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94749243&_cid=P11-MIZJXC-16524-8
1414,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94688916&_cid=P11-MIZJXC-16524-8
1415,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP132317685&_cid=P11-MIZJXC-16524-8
1416,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA128639383&_cid=P11-MIZJXC-16524-8
1417,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211425279&_cid=P11-MIZJXC-16524-8
1418,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211480713&_cid=P11-MIZJXC-16524-8
1419,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211457639&_cid=P11-MIZJXC-16524-8
1420,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211501176&_cid=P11-MIZJXC-16524-8
1421,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211580021&_cid=P11-MIZJXC-16524-8
1422,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211606065&_cid=P11-MIZJXC-16524-8
1423,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211485592&_cid=P11-MIZJXC-16524-8
1424,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211696370&_cid=P11-MIZJXC-16524-8
1425,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211563272&_cid=P11-MIZJXC-16524-8
1426,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211826248&_cid=P11-MIZJXC-16524-8
1427,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1984001377&_cid=P11-MIZJXC-16524-8
1428,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1996001689&_cid=P11-MIZJXC-16524-8
1429,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1999019287&_cid=P11-MIZJXC-16524-8
1430,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1990012777&_cid=P11-MIZJXC-16524-8
1431,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1994010107&_cid=P11-MIZJXC-16524-8
1432,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2006037610&_cid=P11-MIZJXC-16524-8
1433,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013075213&_cid=P11-MIZJXC-16524-8
1434,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2011064191&_cid=P11-MIZJXC-16524-8
1435,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020260237&_cid=P11-MIZJXC-16524-8
1436,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93712211&_cid=P11-MIZJXC-16524-8
1437,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1988004575&_cid=P11-MIZJXC-16524-8
1438,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002068401&_cid=P11-MIZJXC-16524-8
1439,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37867971&_cid=P11-MIZJXC-16524-8
1440,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38201086&_cid=P11-MIZJXC-16524-8
1441,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94056334&_cid=P11-MIZJXC-16524-8
1442,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2000018853&_cid=P11-MIZJXC-16524-8
1443,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013185149&_cid=P11-MIZJXC-16524-8
1444,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13569537&_cid=P11-MIZJXC-16524-8
1445,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13992529&_cid=P11-MIZJXC-16524-8
1446,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022044035&_cid=P11-MIZJXC-16524-8
1447,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14563650&_cid=P11-MIZJXC-16524-8
1448,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2005033071&_cid=P11-MIZJXC-16524-8
1449,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP312313720&_cid=P11-MIZJXC-16524-8
1450,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019147345&_cid=P11-MIZJXC-16524-8
1451,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP133925960&_cid=P11-MIZJXC-16524-8
1452,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11878609&_cid=P11-MIZJXC-16524-8
1453,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP400273910&_cid=P11-MIZJXC-16524-8
1454,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13210639&_cid=P11-MIZJXC-16524-8
1455,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14176758&_cid=P11-MIZJXC-16524-8
1456,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP21220281&_cid=P11-MIZJXC-16524-8
1457,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP208141428&_cid=P11-MIZJXC-16524-8
1458,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008157199&_cid=P11-MIZJXC-16524-8
1459,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93603057&_cid=P11-MIZJXC-16524-8
1460,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94437360&_cid=P11-MIZJXC-16524-8
1461,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010043891&_cid=P11-MIZJXC-16524-8
1462,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013059162&_cid=P11-MIZJXC-16524-8
1463,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014075003&_cid=P11-MIZJXC-16524-8
1464,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN375640457&_cid=P11-MIZJXC-16524-8
1465,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11116682&_cid=P11-MIZJXC-16524-8
1466,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016128538&_cid=P11-MIZJXC-16524-8
1467,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11320406&_cid=P11-MIZJXC-16524-8
1468,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11482189&_cid=P11-MIZJXC-16524-8
1469,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11464690&_cid=P11-MIZJXC-16524-8
1470,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11107084&_cid=P11-MIZJXC-16524-8
1471,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11510562&_cid=P11-MIZJXC-16524-8
1472,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11549098&_cid=P11-MIZJXC-16524-8
1473,https://patentscope.wipo.int/search/en/detail.jsf?docId=ZA4526074&_cid=P11-MIZJXC-16524-8
1474,https://patentscope.wipo.int/search/en/detail.jsf?docId=SG5333384&_cid=P11-MIZJXC-16524-8
1475,https://patentscope.wipo.int/search/en/detail.jsf?docId=IL3027722&_cid=P11-MIZJXC-16524-8
1476,https://patentscope.wipo.int/search/en/detail.jsf?docId=ZA1403574&_cid=P11-MIZJXC-16524-8
1477,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11769913&_cid=P11-MIZJXC-16524-8
1478,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11582593&_cid=P11-MIZJXC-16524-8
1479,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11601011&_cid=P11-MIZJXC-16524-8
1480,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14637166&_cid=P11-MIZJXC-16524-8
1481,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40295228&_cid=P11-MIZJXC-16524-8
1482,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40371905&_cid=P11-MIZJXC-16524-8
1483,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40862146&_cid=P11-MIZJXC-16524-8
1484,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41371849&_cid=P11-MIZJXC-16524-8
1485,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38014942&_cid=P11-MIZJXC-16524-8
1486,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38232229&_cid=P11-MIZJXC-16524-8
1487,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37979509&_cid=P11-MIZJXC-16524-8
1488,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37557825&_cid=P11-MIZJXC-16524-8
1489,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37528814&_cid=P11-MIZJXC-16524-8
1490,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37605824&_cid=P11-MIZJXC-16524-8
1491,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37681827&_cid=P11-MIZJXC-16524-8
1492,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37880053&_cid=P11-MIZJXC-16524-8
1493,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37842594&_cid=P11-MIZJXC-16524-8
1494,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37762920&_cid=P11-MIZJXC-16524-8
1495,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37902483&_cid=P11-MIZJXC-16524-8
1496,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37910770&_cid=P11-MIZJXC-16524-8
1497,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37788673&_cid=P11-MIZJXC-16524-8
1498,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37939445&_cid=P11-MIZJXC-16524-8
1499,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36937859&_cid=P11-MIZJXC-16524-8
1500,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36845620&_cid=P11-MIZJXC-16524-8
1501,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37159890&_cid=P11-MIZJXC-16524-8
1502,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37134816&_cid=P11-MIZJXC-16524-8
1503,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37215472&_cid=P11-MIZJXC-16524-8
1504,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37420205&_cid=P11-MIZJXC-16524-8
1505,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37494367&_cid=P11-MIZJXC-16524-8
1506,https://patentscope.wipo.int/search/en/detail.jsf?docId=US35781816&_cid=P11-MIZJXC-16524-8
1507,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP20510319&_cid=P11-MIZJXC-16524-8
1508,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38766599&_cid=P11-MIZJXC-16524-8
1509,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39040241&_cid=P11-MIZJXC-16524-8
1510,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39473518&_cid=P11-MIZJXC-16524-8
1511,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38382644&_cid=P11-MIZJXC-16524-8
1512,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38329248&_cid=P11-MIZJXC-16524-8
1513,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38702263&_cid=P11-MIZJXC-16524-8
1514,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36721250&_cid=P11-MIZJXC-16524-8
1515,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36060074&_cid=P11-MIZJXC-16524-8
1516,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36637657&_cid=P11-MIZJXC-16524-8
1517,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42172478&_cid=P11-MIZJXC-16524-8
1518,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP74766110&_cid=P11-MIZJXC-16524-8
1519,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR45514446&_cid=P11-MIZJXC-16524-8
1520,https://patentscope.wipo.int/search/en/detail.jsf?docId=US43792079&_cid=P11-MIZJXC-16524-8
1521,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94667108&_cid=P11-MIZJXC-16524-8
1522,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94663753&_cid=P11-MIZJXC-16524-8
1523,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93678068&_cid=P11-MIZJXC-16524-8
1524,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93673973&_cid=P11-MIZJXC-16524-8
1525,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93657385&_cid=P11-MIZJXC-16524-8
1526,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93554264&_cid=P11-MIZJXC-16524-8
1527,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93614270&_cid=P11-MIZJXC-16524-8
1528,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93322865&_cid=P11-MIZJXC-16524-8
1529,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP173337373&_cid=P11-MIZJXC-16524-8
1530,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ178939395&_cid=P11-MIZJXC-16524-8
1531,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ178940970&_cid=P11-MIZJXC-16524-8
1532,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211440369&_cid=P11-MIZJXC-16524-8
1533,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211822938&_cid=P11-MIZJXC-16524-8
1534,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1996040842&_cid=P11-MIZJXC-16524-8
1535,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1994008921&_cid=P11-MIZJXC-16524-8
1536,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1994018259&_cid=P11-MIZJXC-16524-8
1537,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1993002994&_cid=P11-MIZJXC-16524-8
1538,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1986003485&_cid=P11-MIZJXC-16524-8
1539,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2009054555&_cid=P11-MIZJXC-16524-8
1540,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016007322&_cid=P11-MIZJXC-16524-8
1541,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014074824&_cid=P11-MIZJXC-16524-8
1542,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11659735&_cid=P11-MIZJXC-16524-8
1543,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP131601575&_cid=P11-MIZJXC-16524-8
1544,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013167510&_cid=P11-MIZJXC-16524-8
1545,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11920652&_cid=P11-MIZJXC-16524-8
